MLS #,Acres,Basement Finished,Under Contract Date,Effective Date Of The Listing Agreement,List Price,Basement Square Feet,Sold Concessions,Sold Date,Sold Price,Sold Terms,Tax ID,Total Bedrooms,Total Full Bathrooms,Total Half Bathrooms,Total Three-quarter Bathrooms,Total Fireplaces,Total Kitchens,Total Laundry Rooms,Total Square Feet,Year Built,Road Condition,Accessability,Address
96476,0.16,10.0,2021-12-29,2021-12-23,399500,1169,0,2022-02-10,385000.0,CONV,B-1803-0002-0000,3,2,0,0,0,1,1,2338,2008,Paved,Year Round,99 N 4275 W
96480,0.09,0.0,2022-01-10,2021-12-23,347900,0,0,2022-02-15,347900.0,CASH,A-2060-0036-0000,3,2,0,0,0,1,1,1345,2017,Paved,,2232 W 475 S
96481,0.24,100.0,2021-12-31,2021-12-27,575000,1874,0,2022-01-31,575000.0,CONV,B-1747-0005-0000,6,3,0,0,1,2,1,3759,2005,Paved,,3836 W 1475 N
96485,0.46,0.0,2021-12-29,2021-12-27,390000,300,0,2022-02-04,397500.0,CONV,A-0662-0003-0000,3,2,0,0,1,1,1,1956,1971,Paved,Year Round,60 S 100 W
96486,0.03,0.0,2022-01-04,2021-12-27,305000,0,0,2022-04-04,305000.0,CONV,B-1958-0025-000F,3,2,1,0,0,1,1,1420,2022,Paved,Year Round,3070 N 175 E
96487,0.23,100.0,2022-01-13,2021-12-27,474900,418,0,2022-01-27,482000.0,CASH,B-1114-0003-0005-03,4,2,1,0,1,1,1,3118,1993,Paved,,2020 W 265 S
96488,0.62,100.0,2022-03-15,2021-12-27,799950,996,0,2022-04-14,815000.0,VA,A-1138-0012-0001,3,2,0,0,1,1,1,1992,2017,,Year Round,237 Circle Drive
96491,0.21,0.0,2022-03-10,2021-12-27,289000,0,0,2022-04-22,279500.0,CASH,B-0006-0021-0000,3,1,0,0,0,1,1,1025,1953,Paved,Year Round,225 N 1400 W
96493,0.09,0.0,2021-12-31,2021-12-28,327277,0,0,2022-01-31,327500.0,CASH,B-1870-0105-000S,3,2,1,0,0,1,1,1577,2016,Paved,,2727 N Clark Parkway
96501,0.16,0.0,2022-01-06,2021-12-29,350000,0,1100,2022-02-08,362000.0,CONV,B-1096-0001-0000,3,2,0,0,0,1,1,1385,1952,Paved,,397 W 400 S
96502,1.33,0.0,2022-01-28,2021-12-30,449900,0,0,2022-03-14,410000.0,CONV,A-0507-0009-0000,3,2,0,0,0,1,1,1500,1997,Paved,Year Round,618 W Old Highway 91
96503,0.8,0.0,2022-03-31,2021-12-30,499000,0,0,2022-04-27,459000.0,CONV,E-0843-0002-0001-114,3,2,1,0,1,1,1,1800,2018,,Year Round,3915 S Artifact Drive
96505,1.23,0.0,2021-12-31,2021-12-30,469900,0,0,2022-01-25,465000.0,CONV,D-0456-1230-0000,3,2,1,0,1,1,1,1600,2021,,Year Round,5863 N 3425 W
96507,0.0,0.0,2022-01-02,2021-12-30,215000,0,0,2022-01-28,215000.0,CONV,A-1150-0001-0003-08A,1,1,0,0,1,1,1,670,1974,Paved,Year Round,89 E Steam Engine #8A Drive
96509,0.08,0.0,2022-03-10,2021-12-31,72000,0,0,2022-03-31,66000.0,CONV,B-1567-0014-0000,3,1,0,0,0,1,1,938,1971,Paved,Year Round,465 N 800 W Unit 8
96510,1.02,0.0,2022-01-10,2021-12-31,375000,0,0,2022-02-15,357000.0,CONV,E-0258-0049-0001,4,3,0,0,1,1,1,2104,2000,Paved,Year Round,3215 S 5225 W
96522,5.0,0.0,2022-02-15,2022-01-03,225000,0,0,2022-03-14,212500.0,CASH,E-0234-0016-0000,3,1,0,0,0,1,1,1040,1973,Unimproved,,1706 S 8100 W
96523,0.43,100.0,2022-01-07,2022-01-03,450000,1272,0,2022-02-22,456000.0,VA,A-0840-0003-0011,4,3,0,0,2,1,1,2561,1997,Paved,,4469 N Old Scout Trail
96526,0.2,100.0,2022-01-27,2022-01-03,324900,970,6945,2022-03-07,312000.0,CONV,B-1135-0074-0000,4,2,0,0,1,1,1,1940,0,Paved,,1190 S 860 W W
96533,0.1,0.0,2022-01-07,2022-01-03,364900,0,0,2022-02-03,350000.0,CONV,B-1895-0043-0000,2,2,0,0,0,1,1,1488,2018,Paved,,2351 W 775 S;;;2351 Crescent Heights W
96538,0.03,0.0,2022-05-17,2022-01-04,320000,0,0,2022-08-02,319900.0,CONV,B-1958-0025-000D,3,2,1,0,0,1,1,1420,2022,Paved,Year Round,3066 N 175 E
96542,0.03,0.0,2022-01-24,2022-01-05,329900,0,0,2022-03-15,329900.0,CONV,B-1179-0035-0000,3,2,1,0,1,1,1,1716,2020,Paved,Year Round,1549 N Northfield RD. Unit # 35
96549,0.0,0.0,2022-01-09,2022-01-06,375000,0,0,2022-02-04,375000.0,CONV,A-1173-0047-0000,2,1,0,1,1,1,1,930,1981,Paved,Year Round,407 S Vasels Rd #47
96550,0.46,0.0,2022-01-23,2022-01-06,405000,0,0,2022-02-18,410000.0,CONV,A-0974-0034-0000,3,2,0,0,0,1,1,1435,2019,Paved,Year Round,4357 N Prospector Lane
96552,0.3,0.0,2022-01-25,2022-01-05,738575,0,0,2022-02-07,738575.0,CASH,B-2007-0042-00AM,3,2,1,0,1,1,1,2234,2021,Paved,,865 S Cliffs Drive
96553,0.04,0.0,2022-01-06,2022-01-06,313900,0,0,2022-05-16,313900.0,CONV,B-2003-0056-0000,3,2,0,0,1,1,1,1454,2022,Paved,,1825 N Lund Highway #56
96555,0.04,0.0,2022-01-06,2022-01-06,311900,0,0,2022-05-17,311900.0,CONV,B-2003-0057-0000,3,2,0,0,0,1,1,1454,2022,Paved,,1825 N Lund Highway #57
96557,0.04,0.0,2022-01-06,2022-01-06,311900,0,0,2022-05-27,314850.0,CONV,B-2003-0055-0000,3,2,0,0,0,1,1,1454,2022,Paved,,1825 N Lund Highway #55
96558,0.04,0.0,2022-01-06,2022-01-06,311900,0,0,2022-05-25,321575.0,FHA,B-2003-0058-0000,3,2,0,0,0,1,1,1454,2022,Paved,,1825 N Lund Hwy #58
96559,0.29,100.0,2022-02-09,2022-01-06,285000,220,0,2022-03-10,290000.0,CONV,B-0028-0001-0000,3,1,0,0,2,1,1,1507,1953,Paved,,373 N 400 W
96561,1.11,100.0,2022-01-11,2022-01-05,549900,1587,0,2022-02-08,549900.0,CASH,D-0741-0002-0002,4,3,0,0,2,1,1,3174,1998,Paved,,2873 N 2300 W
96564,0.03,0.0,2022-01-11,2022-01-05,395000,0,0,2022-03-15,395000.0,CONV,B-2006-0004-0001,2,2,0,0,1,1,1,1606,2021,Paved,Year Round,908 S Lincoln #1
96565,0.03,0.0,2022-03-14,2022-01-05,386795,0,0,2022-04-01,386795.0,CONV,B-2006-0004-0002,2,2,1,0,0,1,1,1675,2021,Paved,Year Round,908 S Lincoln #2
96566,0.03,0.0,2022-02-16,2022-01-05,413811,0,0,2022-03-15,413841.0,CONV,B-2006-0004-0003,3,2,1,0,0,1,1,1792,2021,Paved,Year Round,908 S Lincoln #3
96567,0.03,0.0,2022-05-27,2022-01-05,413811,0,0,2022-06-21,413811.0,CONV,B-2006-0004-0004,3,2,1,0,0,1,1,1792,2021,Paved,Year Round,908 S Lincoln #4
96568,0.03,0.0,2022-10-03,2022-01-05,386795,0,0,2022-10-07,385000.0,CASH,B-2006-0004-0005,2,2,1,0,0,1,1,1675,2021,Paved,Year Round,908 S Lincoln #5
96578,0.42,10.0,2022-01-19,2022-01-07,450000,0,0,2022-06-17,450000.0,CONV,124,3,2,0,0,0,1,1,1457,2022,Paved,,4237 N Gold Dust Trail Street
96584,0.02,100.0,2022-01-12,2022-01-07,305000,0,0,2022-02-10,314000.0,CONV,B-1386-0038-0000,3,2,1,0,0,1,1,1608,2019,Paved,Year Round,1563 S Topaz #C Drive
96586,0.16,0.0,2022-01-18,2022-01-10,385000,0,0,2022-03-01,395000.0,CONV,B-1615-0001-0000,4,2,1,0,0,1,1,1558,2006,Paved,,2665 N 550 W
96591,0.02,0.0,2022-01-12,2022-01-07,340000,0,0,2022-02-17,337000.0,FHA,B-2005-0017-0000,3,2,1,0,0,1,1,1623,2021,Paved,Year Round,287 W 1425 N #17
96594,0.44,0.0,2022-01-20,2022-01-10,640000,0,12500,2022-05-18,640000.0,CONV,A-2065-0009-0000,4,3,0,0,1,1,1,2541,2022,Paved,,1583 W Flint Circle
96597,1.02,0.0,2022-02-28,2022-01-11,430000,1782,0,2022-04-05,425000.0,FHA,E-0258-0005-0000,4,2,0,0,0,1,1,3564,1993,Paved,,3427 S 5175 W
96600,0.37,80.0,2022-01-11,2022-01-11,425000,1200,5000,2022-02-11,430000.0,CONV,B-1812-0025-0000,3,3,0,0,0,1,1,2400,2017,Paved,,1221 E Ashdown Forest Road
96608,0.02,0.0,2022-01-13,2022-01-12,288000,0,0,2022-02-10,290000.0,CONV,B-1955-0004-000A,3,2,1,0,1,1,1,1578,2007,Paved,,1295 N Cedar #4 Boulevard
96620,0.03,0.0,2022-01-19,2022-01-12,299900,0,0,2022-02-28,312000.0,CONV,B-1958-0038-000A,3,2,1,0,0,1,1,1402,2020,Paved,,275 E 3100 N
96624,0.08,0.0,2022-02-17,2022-01-12,285000,0,0,2022-03-14,285000.0,FHA,B-0360-0002-000A-02,2,2,0,0,0,1,1,1073,1998,Paved,,334 S 400 E #2
96625,0.04,0.0,2022-01-17,2022-01-12,329000,0,0,2022-02-18,341000.0,CASH,B-2003-0038-0000,3,2,0,0,1,1,1,1476,2021,Paved,,1825 N Lund #38
96627,7.59,0.0,2022-01-14,2022-01-12,799900,0,0,2022-02-11,800000.0,CONV,E-0235-0001-0008-07,4,2,1,0,2,1,1,3033,2018,Paved,,8459 W 2800 S
96631,0.49,0.0,2022-01-18,2022-01-13,449900,0,0,2022-02-28,449900.0,CONV,A-0955-0003-0000,4,2,0,0,1,1,1,2024,2017,Paved,,4874 N 300 E
96633,0.03,0.0,2022-01-17,2022-01-12,285000,0,0,2022-02-28,285000.0,CONV,B-1386-0013-0000,2,2,1,0,0,1,1,1420,2019,Paved,Year Round,1595 S 1450 W
96635,0.64,100.0,2022-01-23,2022-01-14,989000,2116,0,2022-02-22,975000.0,VA,B-1764-0013-0000,7,3,1,1,1,1,1,4384,2022,Paved,,2710 W Carmel Estates Lot 13 Drive
96641,0.24,0.0,2022-01-16,2022-01-14,459900,0,0,2022-03-15,455000.0,CONV,B-1801-0007-0000,4,2,0,0,0,1,1,1856,2006,,Year Round,157 S 4100 W
96648,0.13,0.0,2022-03-09,2022-01-14,429900,0,0,2022-03-21,419000.0,CASH,B-1832-0041-000E,3,2,1,0,0,1,1,1600,2019,Paved,,1277 W 1650 S
96651,0.0,0.0,2022-01-18,2022-01-11,449900,0,0,2022-03-07,445000.0,CONV,A-1150-0002-0001-011,2,2,0,0,1,1,1,1260,1973,Paved,Year Round,312 S Highway 143 #1A (Aspens #1A)
96653,9.77,0.0,2022-04-15,2022-01-15,860000,0,0,2022-05-31,840000.0,CONV,D-0534-0002-0013,4,3,0,0,0,1,1,2118,2018,Paved,,5432 N 1700 W
96654,0.1,0.0,2022-03-09,2022-01-15,269900,0,0,2022-03-30,272300.0,FHA,A-2060-0006-0000,3,2,0,0,1,1,1,1475,2005,Paved,Year Round,2254 W 450 S
96655,0.33,100.0,2022-01-17,2022-01-15,1099000,812,0,2022-02-09,1125000.0,CONV,A-1192-0002-0000,3,2,0,2,2,1,1,3019,2005,Paved,,232 W Ridge View Street
96659,0.5,0.0,2022-01-21,2022-01-17,350000,0,0,2022-02-25,350000.0,CONV,D-1189-000B-0014,3,2,0,0,0,1,1,1248,1994,Paved,,4188 W 525 N
96661,0.53,0.0,2022-01-19,2022-01-17,399900,0,0,2022-02-28,395000.0,FHA,D-0527-0001-0002-20,3,2,1,0,1,1,1,1714,1997,Paved,,2730 W 4850 N
96663,0.23,100.0,2022-01-18,2022-01-17,545000,1600,0,2022-03-30,545000.0,CONV,B-1866-0041-0000,5,3,0,0,1,1,1,3200,2014,Paved,,4002 W 175 S
96972,0.39,0.0,2022-02-23,2022-02-14,629999,0,0,2022-02-23,625000.0,CASH,B-2001-0034-0000,4,3,0,0,0,1,1,2345,2022,Paved,,2988 W 2025 S Circle
96973,0.27,0.0,2022-02-14,2022-02-14,422000,0,6000,2022-05-10,425292.0,CONV,B-2020-0096-0000,3,2,0,0,0,1,1,1650,2022,Paved,,4568 W 275 (Lot 96) N
96974,0.26,0.0,2022-06-25,2022-02-11,445000,0,0,2022-07-27,445000.0,CASH,B-2020-0099-0000,4,2,0,0,0,1,1,1857,2022,Paved,,4628 W 275 (Lot 99) N
96975,0.26,50.0,2022-03-18,2022-02-14,469000,1176,0,2022-06-14,469000.0,CASH,B-2020-0108-0000,3,2,1,0,0,1,1,2595,2022,Paved,,4629 W 275 (Lot 108) N
96976,0.3,10.0,2022-03-03,2022-02-14,494000,1655,0,2022-06-02,516530.0,CONV,B-2020-0109-0000,3,2,0,0,0,1,1,3519,2022,Paved,,4611 W 275 (Lot 109) N
96978,0.02,0.0,2022-03-10,2022-02-14,344900,0,6000,2022-04-30,350900.0,Utah Hsng,B2021-0002-0000,3,2,1,0,1,1,1,1734,2022,Paved,,668 E Fiddlers Cove Drive #2
96979,0.02,0.0,2022-04-06,2022-02-14,349900,0,0,2022-05-13,349900.0,CASH,B-2021-0003-0000,3,2,1,0,1,1,1,1734,2022,Paved,,668 E Fiddlers Cove Drive #3
96980,0.02,0.0,2022-02-17,2022-02-14,349900,0,0,2022-04-29,349900.0,CONV,B-2021-0004-0000,3,2,1,0,1,1,1,1734,2022,Paved,,668 E Fiddlers Cove Drive #4
96981,0.02,0.0,2022-03-02,2022-02-14,349900,0,0,2022-06-30,349900.0,CASH,B-2021-0005-0000,3,2,1,0,1,1,1,1734,2022,Paved,,668 E Fiddlers Cove Drive #5
96982,0.02,0.0,2022-02-17,2022-02-14,344900,0,0,2022-04-29,344900.0,CONV,B-2021-0006-0000,3,2,1,0,1,1,1,1734,2022,Paved,,668 E Fiddlers Cove Drive #6
96983,0.02,0.0,2022-02-16,2022-02-14,344900,0,0,2022-06-13,344900.0,CASH,B-2021-0007-0000,3,2,1,0,1,1,1,1734,2022,Paved,,668 E Fiddlers Cove Drive #7
96984,0.02,0.0,2022-02-21,2022-02-14,349900,0,0,2022-05-25,349900.0,CONV,B-2021-0009-0000,3,2,1,0,1,1,1,1734,2022,Paved,,668 E Fiddlers Cove Drive #9
96985,0.02,0.0,2022-03-11,2022-02-14,344900,0,0,2022-07-08,344900.0,CONV,B-2021-0010-0000,3,2,1,0,1,1,1,1734,2022,Paved,,668 E Fiddlers Cove Drive #10
96986,0.02,0.0,2022-03-18,2022-02-14,344900,0,0,2022-06-30,344900.0,CONV,B-2021-0011-0000,3,2,1,0,1,1,1,1734,2022,Paved,,668 E Fiddlers Cove Drive #11
96987,0.02,0.0,2022-06-24,2022-02-14,354900,0,0,2022-07-14,354900.0,CONV,B-2021-0012-0000,3,2,1,0,1,1,1,1734,2022,Paved,,668 E Fiddlers Cove Drive #12
96990,0.26,0.0,2022-02-15,2022-02-14,400000,0,0,2022-05-03,400000.0,CASH,A-0883-0030-0000,3,2,0,0,0,1,1,1636,2022,Paved,,1109 E Southern Homestead Blvd Settlers Square Phs 2 Lot 30
96991,0.26,40.0,2022-02-15,2022-02-14,517675,1639,0,2022-08-01,533086.0,CONV,A-1034-0006-0000,4,3,0,0,1,1,1,3457,2022,Paved,,"1077 E Southern Homestead Blvd Phs 3, Lot 6 Settlers Square"
96993,0.28,0.0,2022-02-16,2022-02-14,440000,0,0,2022-04-19,445000.0,CONV,A-0883-0037-0000,5,2,1,0,1,1,1,2300,2022,Paved,,4318 N Alpal Trail Settlers Square Phs 2 Lot 37
96994,0.02,0.0,2022-02-15,2022-02-14,349900,0,0,2022-04-18,349900.0,CONV,B-2021-0001-0000,3,2,1,0,1,1,1,1734,2022,Paved,,668 E Fiddlers Cove Drive #1
97016,0.15,0.0,2022-02-22,2022-02-16,365000,0,0,2022-07-20,367200.0,CONV,B-2017-0002-000E,3,2,1,0,0,1,1,1673,2022,Paved,,2632 W Meadow (Lot 2 E) Street
97019,0.2,0.0,2022-02-18,2022-02-16,410000,0,0,2022-06-27,424480.0,CONV,B-2017-0026-0000,3,2,0,0,0,1,1,1412,2022,Paved,,176 N Strathmore (Lot 26) Lane
97021,0.2,0.0,2022-02-27,2022-02-16,440000,0,0,2022-06-17,421194.0,CONV,B-2017-0027-0000,4,2,0,0,0,1,1,1695,2022,Paved,,192 N Strathmore (Lot 27) Lane
97022,0.21,0.0,2022-03-28,2022-02-16,485000,0,0,2022-07-08,495900.0,CONV,B-2017-0028-0000,5,2,1,0,0,1,1,2300,2022,Paved,,204 N Strathmore (Lot 28) Lane
97024,0.15,0.0,2022-02-16,2022-02-16,365000,0,0,2022-08-29,371500.0,CONV,B-2017-0003-000W,3,2,1,0,0,1,1,1673,2022,Paved,,2624 W Meadow (Lot 3 W) Street
97025,0.15,0.0,2022-02-16,2022-02-16,365000,0,0,2022-08-29,371500.0,CONV,B-2017-0003-000E,3,2,1,0,0,1,1,1673,2022,Paved,,2616 W Meadow (Lot 3 E) Street
97026,0.14,0.0,2022-02-16,2022-02-16,365000,0,0,2022-08-29,371500.0,CONV,B-2017-0004-000W,3,2,1,0,0,1,1,1673,2022,Paved,,2592 W Meadow (Lot 4 W) Street
97027,0.14,0.0,2022-02-16,2022-02-16,365000,0,0,2022-08-29,371500.0,CONV,B-2017-0004-000E,3,2,1,0,0,1,1,1673,2022,Paved,,2584 W Meadow (Lot 4 E) Street
97028,0.0,0.0,2022-04-26,2022-02-16,399000,0,0,2022-05-18,380000.0,CASH,A-1150-0001-0003-09B,1,1,0,1,1,1,1,1678,1981,Paved,,89 E Steam Engine Dr. #9b
97030,0.18,100.0,2022-04-05,2022-02-16,385000,1013,0,2022-05-04,385000.0,FHA,A-0511-0005-0005,4,1,0,1,1,1,1,2026,1975,Paved,Year Round,273 S 700 W
97031,1.19,100.0,2022-02-25,2022-02-16,1670000,1654,0,2022-03-31,1570000.0,CONV,A-1194-0003-0000 & A-1194-0004-0000,6,2,1,2,2,1,1,4284,2008,Paved,Year Round,237 W Pinehurst Street
97034,0.2,0.0,2022-06-17,2022-02-17,490000,0,0,2022-07-27,480000.0,CONV,B-2016-0011-0000,3,2,0,0,0,1,1,1837,2020,Paved,,3354 Spring Circle W
97041,0.0,0.0,2022-02-23,2022-02-17,659900,0,0,2022-03-28,650000.0,CONV,A-1144-0001-012D-04,3,1,0,2,1,1,1,2050,1986,,Year Round,226 N Pine Tree #D-4 Way
97051,0.59,100.0,2022-03-14,2022-02-17,1100000,1680,0,2022-04-22,1075000.0,CONV,B-1761-0033-0000,8,5,0,0,1,1,1,5916,2008,Paved,Year Round,667 S Azalea Circle
97057,0.19,0.0,2022-02-23,2022-02-18,300000,0,0,2022-03-21,305000.0,CASH,B-1210-014B-0000,3,2,0,0,0,1,1,1154,2020,Paved,,554 W 2350 N
97060,0.02,0.0,2022-02-21,2022-02-18,299900,0,0,2022-03-28,310000.0,CONV,B-1181-000H-0002,3,2,1,0,0,1,1,1499,2019,Paved,,404 W 1325 #H-2 N
97061,0.0,0.0,2022-03-02,2022-02-18,170000,0,0,2022-03-29,170000.0,CONV,A-1176-000B-0102,0,1,0,0,1,1,1,420,1986,Paved,,464 N Highway 143 #B102
97063,0.21,90.0,2022-04-29,2022-02-18,349900,716,0,2022-05-13,320000.0,CASH,B-0307-0000-0000,4,2,0,0,0,1,1,1823,1939,Paved,,76 E 200 S
97067,0.24,80.0,2022-03-08,2022-02-19,445000,1196,10125,2022-04-11,445000.0,CONV,B-1111-0001-014B-11,4,3,0,0,0,1,1,2462,1992,Paved,Year Round,239 Rountree Drive
97069,0.03,0.0,2022-04-23,2022-02-19,125000,0,0,2022-05-23,10.0,Other,B-1695-0001-0000,3,2,0,0,0,1,1,1080,2001,Paved,,844 W 1200 N
97071,0.0,0.0,2022-02-21,2022-02-19,169000,0,0,2022-04-06,169000.0,CONV,a-1176-0001-0001,0,1,0,0,1,1,1,420,1984,Paved,,464 N Highway unit A101 Timberbrook Village unit A101
97072,0.23,100.0,2022-02-23,2022-02-19,609000,1653,0,2022-03-22,602000.0,CONV,B-1831-0010-0000,5,3,1,0,2,1,1,3338,2007,Paved,Year Round,2361 N Wonser Lane
97075,0.22,0.0,2022-02-22,2022-02-19,325000,0,0,2022-03-24,325000.0,CASH,B-1881-0006-0001,3,1,0,1,0,1,1,1159,2007,Paved,Year Round,4254 W Canterbury
97077,0.41,100.0,2022-03-03,2022-02-21,350000,0,0,2022-05-02,356400.0,CONV,A-0775-0009-0008,3,2,0,0,0,1,1,1370,1979,Paved,,4955 N Pioneer Drive
97078,0.02,0.0,2022-02-23,2022-02-21,217000,0,2000,2022-03-08,225000.0,CASH,B-1960-0009-000H,3,2,1,0,0,1,1,1258,2007,Paved,,920 S 25 #9h E
97080,0.04,0.0,2022-02-24,2022-02-21,334000,0,2000,2022-03-24,329000.0,CONV,B-2003-0036-0000,3,2,0,0,1,1,1,1454,2021,Paved,,1825 N Lund #36
97086,0.0,0.0,2022-02-26,2022-02-22,395000,0,0,2022-03-29,375000.0,CONV,A-1175-0010-0000,1,2,0,0,1,1,1,1240,1984,Paved,Year Round,102 S Alpine #A-10 Lane
97088,0.15,0.0,2022-02-22,2022-02-22,300000,0,5000,2022-03-22,305000.0,CONV,B-1210-019B-0000,3,2,0,0,0,1,1,1154,2020,Paved,Year Round,448 W 2350 N
97164,0.24,100.0,2022-03-05,2022-03-01,399900,1176,0,2022-04-04,410000.0,CONV,B-0001-0009-0077,5,3,0,0,1,1,1,2352,1977,Paved,,350 W 1045 N
97167,0.02,0.0,2022-03-04,2022-03-01,215000,0,0,2022-04-01,225000.0,CASH,B-1323-0035-0000,2,1,1,0,0,1,1,988,1984,Paved,Year Round,101 N 1850 #35 W
97170,0.11,0.0,2022-03-01,2022-03-01,350924,0,0,2022-03-01,350924.0,CONV,B-1203-0008-000N,3,2,0,0,1,1,1,1500,2022,Paved,Year Round,945 S 25 W
97174,0.0,0.0,2022-03-28,2022-03-01,79000,0,2000,2022-05-17,75000.0,CONV,0000-0000-0000,3,1,0,0,0,1,1,925,1973,Paved,,1700 N Main Unit 50 Street
97176,0.35,100.0,2022-03-26,2022-03-01,409000,890,0,2022-04-28,385000.0,CONV,B-0275-0000-0000,5,1,0,0,1,1,1,2302,1926,Paved,Year Round,259 S 100 W
97177,0.03,0.0,2022-03-02,2022-03-02,395000,0,0,2022-03-02,395000.0,CONV,B-2006-0004-0006,2,2,0,0,1,1,1,1606,2021,Paved,Year Round,908 S Lincoln #6
97181,0.2,5.0,2022-03-09,2022-03-02,435990,1315,0,2022-04-05,450000.0,CONV,D-1219-0029-0000,3,2,0,0,0,1,1,2630,2016,Paved,Year Round,1867 W 4700 N
97185,0.25,0.0,2022-03-08,2022-03-02,500000,0,0,2022-03-23,520000.0,CONV,D-1216-0029-0000,4,2,0,0,0,1,1,2050,2018,Paved,Year Round,3764 N Monarch Drive
97187,0.02,0.0,2022-03-04,2022-03-03,319900,0,0,2022-03-29,325000.0,FHA,B-1181-000L-0005,3,2,1,0,0,1,1,1499,2020,Paved,,404 W 1325 #L-5 N
97190,0.5,0.0,2022-03-02,2022-03-02,598020,0,0,2022-03-02,598020.0,CONV,D-1213-000C-0002,5,3,1,0,1,1,1,2589,2021,Paved,Year Round,1234 S 4425 W
97191,0.0,100.0,2022-03-04,2022-03-01,365000,1328,0,2022-04-05,365000.0,CONV,B-1151-0001-0004-022,3,3,0,0,2,1,1,2656,1977,Paved,Year Round,919 Three Fountains Drive
97194,0.03,0.0,2022-03-15,2022-03-03,359900,0,0,2022-06-07,349900.0,CONV,B-1179-0007-0000,3,2,1,0,1,1,1,1734,2020,Paved,Year Round,1549 N Northfield Unit 7 Road
97196,0.26,10.0,2022-03-02,2022-03-02,449475,1511,0,2022-08-15,453752.0,CONV,A-1034-0002-0000,3,2,0,0,1,1,1,3209,2022,Paved,,"1025 E Southern Homestead Blvd Lot 2, Phs 3, Settlers Square"
97197,0.41,0.0,2022-03-07,2022-03-03,389000,0,0,2022-03-25,389000.0,CONV,A-0906-0049-0000,3,2,1,0,0,1,1,1550,1998,Paved,Year Round,4772 N Utah Trail
97206,0.0,0.0,2022-03-07,2022-03-04,375000,0,0,2022-04-11,376000.0,CASH,A-1153-0041-0000,1,1,0,1,1,1,1,827,1980,Paved,Year Round,385 S Vasles #41 Road
97212,0.04,100.0,2022-03-22,2022-03-04,375000,575,0,2022-04-19,362000.0,VA,B-1898-0014-0000,4,3,1,0,0,1,1,2075,2010,Paved,Year Round,173 E Fiddlers Canyon #14
97226,0.03,0.0,2022-03-14,2022-03-07,312999,0,0,2022-04-13,313000.0,CONV,B-1958-0040-000C,3,2,1,0,0,1,1,1402,2019,Paved,Year Round,3057 N 275 E
97227,0.28,0.0,2022-04-29,2022-03-07,460000,0,6500,2022-05-26,466500.0,CONV,A-0883-0035-0000,4,2,1,0,1,1,1,2118,2022,Paved,,1178 E Southern Homestead Settlers Square Phs 2 Lot 35
97228,0.0,0.0,2022-03-27,2022-03-09,299000,0,0,2022-04-26,290000.0,CONV,A-1150-0001-0003-06A,1,1,0,0,1,1,1,670,1974,Paved,,89 E Steam Engine #6a
97233,0.42,0.0,2022-03-22,2022-03-03,425900,0,0,2022-04-29,425900.0,FHA,A-0974-0054-0000,3,2,0,0,0,1,1,1435,2019,Paved,Year Round,4406 N Prospector Lane
97234,0.0,0.0,2022-03-09,2022-03-08,239000,0,0,2022-04-25,240000.0,CONV,A-1150-0003-0002-013,1,2,0,0,1,1,1,774,1973,Paved,Year Round,226 S Highway 143 Chalet Village #a-3
97237,0.06,80.0,2022-04-17,2022-03-07,380000,494,0,2022-05-27,380000.0,CONV,B-1625-0047-0000,4,2,0,0,1,1,1,1706,2006,Paved,,378 N Pachea Trail
97238,0.2,0.0,2022-04-13,2022-03-08,335000,0,5800,2022-05-12,335800.0,VA,B-1013-0043-0000,3,2,0,0,0,1,1,1257,1975,Paved,Year Round,64 W Paradise
97241,0.18,90.0,2022-03-16,2022-03-09,399000,860,0,2022-03-31,389000.0,CASH,B-0799-0002-0000,4,2,0,0,1,1,1,2150,1953,Paved,,160 Mcarthur Avenue
97242,0.17,100.0,2022-03-10,2022-03-08,360000,912,0,2022-04-12,380000.0,CONV,B-0011-0020-0001,4,2,0,0,1,1,1,1824,1973,Paved,,1137 Lunt Circle
97248,18.0,100.0,2022-03-11,2022-03-09,425000,0,0,2022-03-23,448500.0,CASH,B-1839-0001-0000,3,2,0,0,0,1,1,2180,2014,Paved,Year Round,21 S 2875 W
97249,0.24,0.0,2022-03-15,2022-03-09,499900,0,0,2022-04-19,516000.0,VA,B-1798-0022-0000,3,2,0,0,1,1,1,1800,2019,Paved,,4038 W 100 S
97250,0.18,5.0,2022-05-02,2022-03-07,499900,1500,0,2022-06-01,489000.0,CASH,B-1568-0003-0002,3,2,0,0,0,1,1,3000,2022,Paved,Year Round,2855 W Hawk Drive
97260,0.06,100.0,2022-03-23,2022-03-10,365000,0,0,2022-05-02,365000.0,FHA,B-1808-0025-0000,3,2,0,0,1,1,1,1526,2006,Paved,Year Round,1485 N 400 W
97261,0.28,0.0,2022-03-09,2022-03-09,415000,0,0,2022-05-24,415000.0,FHA,A-0883-0033-0000,3,2,0,0,0,1,1,1743,2022,Paved,,1162 E Southern Homestead Settlers Square Phs 2 Lot 33
97262,0.48,0.0,2022-03-15,2022-03-10,489000,1548,0,2022-04-15,487500.0,CONV,A-0955-0007-0000,3,2,0,0,1,1,1,3096,2018,Paved,,4859 N Sagewood Lane
