List Number,Sold Date,Sold Price,Basement SqFt,Year Built,Lot Acres,Total Bedrooms,Full Baths,Half Baths,Garage Type,Zoned,Subdivision,Parcel Number,Garage Capacity,Photo URL,Bsmt % Finish,Fireplaces2,Kitchens,Laundry,Concessions4,Road Condition,Accessability,Address,GLA,Adjusted SP
110877,5/30/2025,382900,0,1996,0.17,4,3,0,Attach,Res,Cedar Meadows,B-1565-0056-0000,2,http://cdn.photos.sparkplatform.com/icb/20250415172555455331000000.jpg,0,1,1,1,0,Paved,,67 N 4050 W,1598,382900
110878,9/11/2025,800000,2681,1995,2.8,3,3,1,Detach,R1,Not Applicable,A-0743-0001-0000,4,http://cdn.photos.sparkplatform.com/icb/20250415235034135840000000.jpg,1,3,2,1,15000,Paved,Year Round,1900 EAST RAVINE Road,2769,785000
110882,8/20/2025,425000,688,1972,0.17,4,2,1,Detach,R1,Northwood,B-0005-0001-0016,2,http://cdn.photos.sparkplatform.com/icb/20250415201100106540000000.jpg,0.95,2,1,1,5000,Paved,Year Round,385 N 1500 W,1271,420000
110886,7/31/2025,700000,1951,2007,2.42,6,3,0,Attach,R1,Thorley Ranch,E-0185-0041-0001,3,http://cdn.photos.sparkplatform.com/icb/20250415161635053488000000.jpg,1,2,1,1,0,Paved,Year Round,5272 W 200 N,1951,700000
110889,6/27/2025,290000,0,1979,0.43,3,2,0,None,R-1,Fife Town,D-0621-0001-0003,0,http://cdn.photos.sparkplatform.com/icb/20250415235232431041000000.jpg,0,0,1,1,0,,Year Round,2624 W 3275 N,1200,290000
110894,5/13/2025,310000,0,2004,0.14,3,2,0,Attach,R-1,Cedar City,B-1575-0038-0000,2,http://cdn.photos.sparkplatform.com/icb/20250416151403509969000000.jpg,0,1,1,1,0,Paved,Year Round,578 W 1475 North N Circle,1388,310000
110895,8/20/2025,625000,520,1983,0.39,3,2,0,Attach,Residential,Navajo Ridge,A-1165-0003-0003-32,2,http://cdn.photos.sparkplatform.com/icb/20250416173900657499000000.jpg,1,1,1,1,2000,,Year Round,441 N Adams Circle,1960,623000
110900,11/3/2025,545000,1654,2025,0.26,3,2,0,Attach,R-1-11,Settlers Square,A-0990-0045-0000,3,http://cdn.photos.sparkplatform.com/icb/20251103191946307425000000.jpg,0,1,1,1,0,Paved,,1082 E 4240 (Lot 45 Phs 4 Settlers Square) N,1865,545000
110902,9/12/2025,64000,0,1972,0,2,1,0,Carpor,R,Canyon Park,0,1,http://cdn.photos.sparkplatform.com/icb/20250416210343063512000000.jpg,1,0,1,1,0,Paved,Year Round,363 E Center Street,800,64000
110911,8/25/2025,575000,0,2006,0.44,4,3,0,Attach,Residential,Ridgeview,A-0917-0055-0000,2,http://cdn.photos.sparkplatform.com/icb/20250417172803552748000000.jpg,0,1,1,1,12500,Paved,Year Round,5095 N Ridge View Circle,3073,562500
110913,9/3/2025,555000,0,1979,2.68,4,2,0,Detach,R,Flying L Ranch,D-1193-000C-0004,2,http://cdn.photos.sparkplatform.com/icb/20250417170037604229000000.jpg,0,1,1,1,15000,Paved,,2562 N 2200 W,2808,540000
110915,7/1/2025,500000,1669,1991,0.35,6,5,0,Carpor,Res,Not Applicable,B-1114-0002-0001-02,0,http://cdn.photos.sparkplatform.com/icb/20250415183613811360000000.jpg,1,1,2,1,0,Paved,,1671 W 546 S,2570,500000
110916,7/8/2025,450000,0,2025,0.33,3,2,0,Attach,Res,Iron Crest,B-2028-0005-0000,3,http://cdn.photos.sparkplatform.com/icb/20250630190930106057000000.jpg,0,1,1,1,0,Paved,,3853 W 925 N,1819,450000
110918,5/21/2025,765000,1639,2021,0.99,6,4,0,Attach,Residential,Estates at Sunrise Ranch,D-0617-0001-0000,3,http://cdn.photos.sparkplatform.com/icb/20250417211804821064000000.jpg,1,0,1,1,0,Paved,Year Round,2318 W 3750 N,1639,765000
110939,6/17/2025,374000,0,1978,0.99,3,2,1,Attach,R1,Old Spanish Trail Hm,A-0877-0002-0001,1.5,http://cdn.photos.sparkplatform.com/icb/20250418211048711461000000.jpg,0,0,1,1,8000,Paved,,4005 N Driftwood Lane,1879,366000
110947,6/20/2025,543000,0,2025,0.18,4,2,1,Attach,R-2-1,The Valley at South Mtn,B-2016-0017-0000,3,http://cdn.photos.sparkplatform.com/icb/20250421170900166930000000.jpg,0,0,1,1,10000,Paved,,3321 W Sun W Circle,2410,533000
110949,7/10/2025,279900,0,2022,0.03,4,2,1,Attach,R-3-M,Northfield,B-1577-083A-0000,2,http://cdn.photos.sparkplatform.com/icb/20250421163702974517000000.jpg,0,0,1,1,0,Paved,Year Round,2014 N 350 #83 W,1635,279900
110959,6/26/2025,495000,0,2025,0.26,4,3,0,Attach,R-2-1,Iron West,B-2020-0064-0000,3,http://cdn.photos.sparkplatform.com/icb/20250421205001164459000000.jpg,0,0,1,1,0,Paved,,4411 W 250 N,2170,495000
110987,9/10/2025,620000,2033,2021,0.41,5,4,0,Attach,R-1,Three Peak,A-0938-0119-0000,3,http://cdn.photos.sparkplatform.com/icb/20250422200650660647000000.jpg,1,0,1,1,10000,Paved,Year Round,4528 N 150 W,1785,610000
111000,5/21/2025,329990,0,2025,0.13,3,2,0,Attach,Residential,Pointe West,B-2033-0029-000S,2,http://cdn.photos.sparkplatform.com/icb/20250422235800295756000000.jpg,0,0,1,1,0,Paved,Year Round,1128 N Sage 1078 Street,1363,329990
111001,5/8/2025,329990,0,2025,0.13,3,2,0,Attach,Residential,Pointe West,B-2033-0029-000N,2,http://cdn.photos.sparkplatform.com/icb/20250423003235074787000000.jpg,0,0,1,1,0,Paved,Year Round,1136 N Sage 1079 Street,1363,329990
111002,5/22/2025,324900,0,2017,0.09,3,2,0,Attach,Residential,Gemini Meadows,B-1870-0127-000S,2,http://cdn.photos.sparkplatform.com/icb/20250422195223477720000000.jpg,0,0,1,1,4000,Paved,,2685 N Mountain Valley Trail,1368,320900
111003,7/8/2025,373500,0,1999,1.02,5,3,0,Carpor,R1,Rainbow Ranchos,E-0258-0023-0000,1,http://cdn.photos.sparkplatform.com/icb/20250423042149478980000000.jpg,0,0,1,1,13500,Paved,,3476 S 5175 W,1608,360000
111005,5/28/2025,145000,0,1984,0,0,1,0,Attach,Res,Timberbrook Village,A-1176-000B-0210,1,http://cdn.photos.sparkplatform.com/icb/20250423050258385637000000.jpg,0,1,1,1,0,Paved,Year Round,464 N HWY 143 #B210,420,145000
111006,8/7/2025,560000,1673,2008,0.41,5,4,0,Attach,R-1-18,Iron Mountain,A-0974-0006-0000,2,http://cdn.photos.sparkplatform.com/icb/20250422141618421026000000.jpg,0.95,1,2,1,8500,Paved,,4519 N Half Mile Road,1927,551500
111008,7/25/2025,317000,632,2023,0.02,3,2,1,Attach,Res,Old Sorrel Ranch,B-1857-1029-0000,2,http://cdn.photos.sparkplatform.com/icb/20250421214750284016000000.jpg,0.15,0,1,1,0,Paved,Year Round,2948 W Ezra,1555,317000
111009,10/6/2025,975000,900,2006,0.55,5,3,1,Attach,R,Not Applicable,A-1115-0003-0033,2,http://cdn.photos.sparkplatform.com/icb/20250423154633432881000000.jpg,1,2,1,1,5000,,Year Round,191 Gurr Well Road,2773,970000
111010,8/25/2025,400000,0,2025,0.12,3,2,0,Attach,R-2-2,Ekko View Estates,B-2046-003N-0000,2,http://cdn.photos.sparkplatform.com/icb/20250531012807196097000000.jpg,0,0,1,1,5000,Paved,Year Round,1853 N Bald Eagle,1481,395000
111014,9/24/2025,620000,1850,2013,0.52,6,3,0,Attach,Res,Eagle Rdg At Sth Mtn,B-1872-0046-0000,3,http://cdn.photos.sparkplatform.com/icb/20250423192244353464000000.jpg,1,1,1,1,1000,Paved,,2189 S Talon Drive,1850,619000
111015,5/16/2025,415000,1142,1954,0.31,3,3,0,Attach,Residential,Parowan City,A-0200-0001-00R1,1,http://cdn.photos.sparkplatform.com/icb/20250423191928964560000000.jpg,1,1,1,1,0,Paved,Year Round,46 N 200 E,1588,415000
111020,7/8/2025,330000,0,1996,0.18,3,2,0,Attach,Residential,Cedar Meadows,B-1565-0051-0000,2,http://cdn.photos.sparkplatform.com/icb/20250614183058840201000000.jpg,0,1,1,1,10000,Paved,,4061 W 25 N,1360,320000
111022,7/28/2025,406800,0,2025,0.28,3,2,0,Attach,R1-11,Dairy Glen,A-1043-0010-0000,2,http://cdn.photos.sparkplatform.com/icb/20250423210515778825000000.jpg,0,0,1,1,10000,Paved,Year Round,5111 N Sagewood Lane,1546,396800
111023,5/23/2025,310000,0,2016,0.17,3,2,1,Attach,R,Gemini Meadows,B-1870-0040-000E,2,http://cdn.photos.sparkplatform.com/icb/20250423205954413256000000.jpg,0,0,1,1,6500,Paved,,1846 W Aaron Tippets Road,1577,303500
111025,6/20/2025,339990,632,2025,0.03,4,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1154-0000,2,http://cdn.photos.sparkplatform.com/icb/20250423221408024152000000.jpg,0.8,0,1,1,0,Paved,,2963 W Lewis Loop 1154,1616,339990
111027,9/5/2025,400000,1050,1981,0.63,3,2,0,Attach,R-1-18 - Reside,Enoch Gardens,A-0780-0000-000F-15,2,http://cdn.photos.sparkplatform.com/icb/20250425122051521145000000.jpg,1,1,1,1,6000,Paved,Year Round,1563 E Sunset Road,1110,394000
111028,7/10/2025,309990,632,2025,0.03,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1157-0000,2,http://cdn.photos.sparkplatform.com/icb/20250423230821291554000000.jpg,0.8,0,1,1,0,Paved,Year Round,2951 W Lewis Loop 1157,1573,309990
111029,9/19/2025,385000,0,2022,0.21,3,2,0,Attach,Residential,Highland Park,B-0065-0090-0000,2,http://cdn.photos.sparkplatform.com/icb/20250423235651608254000000.jpg,0,0,1,1,7500,Paved,,310 N Bulloch Place,1394,377500
111040,8/19/2025,570000,1795,2018,0.42,6,3,0,Attach,Res,Iron Mountain,A-0974-0062-0000,2,http://cdn.photos.sparkplatform.com/icb/20250424183459597454000000.jpg,1,0,1,1,0,Paved,,4544 N Prospector Lane,1795,570000
111041,6/5/2025,334990,632,2025,0.03,4,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1155-0000,2,http://cdn.photos.sparkplatform.com/icb/20250424202929023574000000.jpg,0.8,0,1,1,0,Paved,Year Round,2959 W Lewis Loop #1155,1616,334990
111042,11/17/2025,116000,0,1983,0,0,1,0,Bsmt,Res,Copper Chase Condos,A-1178-0103-0000,1,http://cdn.photos.sparkplatform.com/icb/20250424194329385009000000.jpg,0,0,1,1,0,Paved,Year Round,150 W Ridge View #103,464,116000
111046,8/12/2025,295000,0,2018,0.03,3,2,1,Attach,Residential,Cedar Bend,B-1958-0008-000A,2,http://cdn.photos.sparkplatform.com/icb/20250424232353029189000000.jpg,0,0,1,1,0,Paved,Year Round,3030 N 125 E,1491,295000
111048,6/17/2025,308000,0,2023,0.03,3,2,1,Attach,Residential,Cedar Bend,B-1958-0012-000A,2,http://cdn.photos.sparkplatform.com/icb/20250502151223010368000000.jpg,0,0,1,1,8000,Paved,,3059 N 125 E,1420,300000
111053,7/31/2025,454900,0,2024,0.26,3,2,1,Attach,R-1,Valley Gate Estates,A-0798-0002-0000,3,http://cdn.photos.sparkplatform.com/icb/20250428193049867446000000.jpg,0,1,1,1,0,Paved,,974 E Winchester Drive,1672,454900
111056,8/11/2025,549900,1629,2021,0.5,3,2,0,Attach,R,Westview Estates,D-1209-000D-0010,3,http://cdn.photos.sparkplatform.com/icb/20250521213444627269000000.jpg,0,0,1,1,12000,Paved,,926 S 4475 W,1629,537900
111069,7/16/2025,327500,740,1933,0.3,3,2,1,None,R-2,Cedar City,B-0438-0000-0000,0,http://cdn.photos.sparkplatform.com/icb/20250427004516035415000000.jpg,1,0,2,1,0,Paved,,149 S 200 E,740,327500
111070,8/29/2025,539000,1727,2007,0.32,5,3,0,Attach,R-1,The Ridge,A-0917-0090-0000,2,http://cdn.photos.sparkplatform.com/icb/20250710005234729038000000.jpg,1,1,1,1,0,Paved,,5228 N Woodland Pointe Circle,1759,539000
111079,7/14/2025,597500,0,1998,1.25,5,2,1,Detach,R1,Spring Creek,D-1188-000B-0007,6,http://cdn.photos.sparkplatform.com/icb/20250428152422242033000000.jpg,0,1,1,1,0,Paved,Year Round,1478 S 4200 W,2976,597500
111081,11/14/2025,525000,1833,2006,0.5,3,2,0,Attach,R,Westview Estates,D-1209-000C-0019,2,http://cdn.photos.sparkplatform.com/icb/20250425182119863653000000.jpg,0.5,1,1,1,20000,Paved,,865 S 4475 West,1833,505000
111084,5/28/2025,560000,1510,2019,0.2,5,4,0,Attach,R-2-1,Talon Pointe @So. Mtn.,B-1568-0003-0014,2,http://cdn.photos.sparkplatform.com/icb/20250424210317403120000000.jpg,1,0,2,2,0,Paved,,2239 S Eagle Drive,1510,560000
111086,7/25/2025,329000,0,2023,0.03,3,2,1,Attach,R3,Shadow Cove,B-2021-0043-0000,2,http://cdn.photos.sparkplatform.com/icb/20250428182036625318000000.jpg,0,1,1,1,6000,Paved,,668 E Fiddlers Cove #43 Drive,1734,323000
111088,8/6/2025,300000,0,2023,0.03,3,2,1,Attach,R-3,Cedar Bend,B-1958-0014-000B,2,http://cdn.photos.sparkplatform.com/icb/20250428202230257755000000.jpg,0,0,1,1,0,Paved,Year Round,3069 N 125 E,1420,300000
111098,8/13/2025,386500,0,2005,0.17,3,2,0,Attach,Residential,The Villas at Sunset,B-1839-0025-0000,2,http://cdn.photos.sparkplatform.com/icb/20250429160307771321000000.jpg,0,0,1,1,0,Paved,Year Round,194 S 2875 W W,1496,386500
111099,9/8/2025,479000,0,2025,0.21,3,2,0,Attach,R-2-1,Magnolia Fields,B-2031-0033-0000,3,http://cdn.photos.sparkplatform.com/icb/20250427230755032688000000.jpg,0,1,1,1,0,Paved,Year Round,3923 W Tatiana Street,1625,479000
111100,8/14/2025,62000,0,1989,0.07,3,2,0,None,Residential,Not Applicable,Not Applicable,0,http://cdn.photos.sparkplatform.com/icb/20250429203136527233000000.jpg,0,0,1,1,5000,Paved,Year Round,3870 N Minersville Hwy #42,825,57000
111102,6/2/2025,420000,0,2014,0.25,3,2,0,Attach,R2-2,Southern View,B-1832-0048-0000,3,http://cdn.photos.sparkplatform.com/icb/20250429221326547385000000.jpg,0,0,1,1,0,Paved,,1344 W 1700 S,1539,420000
111109,7/8/2025,547500,0,2025,0.23,4,2,0,Attach,R1,Talon Pointe @So. Mtn.,B-1996-0012-0000,2,http://cdn.photos.sparkplatform.com/icb/20250430041346966003000000.jpg,0,1,1,1,10000,Paved,Year Round,2316 S 2925 W W,2055,537500
111115,6/13/2025,510000,1491,1983,0.25,6,3,0,Attach,R-1,Cove Canyon,B-1388-0005-0008,2,http://cdn.photos.sparkplatform.com/icb/20250430161353798234000000.jpg,1,0,1,1,0,Paved,Year Round,9 S 2380 W,1491,510000
111117,7/7/2025,309990,632,2025,0.03,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1148-0000,2,http://cdn.photos.sparkplatform.com/icb/20250430210803516679000000.jpg,0.8,0,1,1,0,,Year Round,2991 W Lewis Loop 1148,1573,309990
111119,6/13/2025,426500,0,2006,0.17,3,2,0,Attach,R-1,Sky Ranch,A-0035-0002-0036,2,http://cdn.photos.sparkplatform.com/icb/20250430215804507275000000.jpg,0,1,1,1,10000,Paved,,138 N 780 West,1633,416500
111121,5/9/2025,400000,0,1974,10.35,1,1,0,None,R-5 Acre,Not Applicable,D-0584-0001-0001-01,0,http://cdn.photos.sparkplatform.com/icb/20250501044249093921000000.jpg,0,1,1,1,0,Paved,Year Round,4706 N 1050 W,750,400000
111129,6/26/2025,319990,0,2025,0.13,3,2,0,Attach,Residential,Pointe West,B-2033-0027-000N,2,http://cdn.photos.sparkplatform.com/icb/20250501190808828882000000.jpg,0,0,1,1,8000,,Year Round,1153 N Sage 1074 W Street,1363,311990
111134,8/12/2025,609990,1907,2025,0.32,4,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-0027-0128,3,http://cdn.photos.sparkplatform.com/icb/20250501220904394371000000.jpg,0,1,1,2,0,,Year Round,559 S Cedar Creek 128 Drive,2684,609990
111135,5/23/2025,660000,0,2025,0.33,4,2,1,Attach,Res,Iron Crest,B-2028-0011-0000,3,http://cdn.photos.sparkplatform.com/icb/20250428163902734402000000.jpg,0,1,1,1,0,Paved,Year Round,3807 W 925 N,2454,660000
111136,6/10/2025,322990,0,2025,0.13,3,2,0,Attach,Residential,Pointe West,B-2033-0027-000S,2,http://cdn.photos.sparkplatform.com/icb/20250501231031900723000000.jpg,0,0,1,1,0,Paved,Year Round,1145 N Sage 1075 Street,1363,322990
111139,8/14/2025,479990,1939,2025,0.28,3,2,0,Attach,Residential,Old Sorrel Ranch,B-1857-0027-0080,3,http://cdn.photos.sparkplatform.com/icb/20250501235231104685000000.jpg,0.1,0,1,1,0,Paved,Year Round,3584 W Bladen 80 Street,1792,479990
111140,6/24/2025,329990,632,2025,0.03,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1149-0000,2,http://cdn.photos.sparkplatform.com/icb/20250430002321520963000000.jpg,0.8,0,1,1,0,Paved,Year Round,2987 W Lewis Loop #1149,1573,329990
111141,6/30/2025,405000,0,2006,0.23,4,3,0,Attach,R1,Cedar Mountain Villa,B-1832-0011-000E,2,http://cdn.photos.sparkplatform.com/icb/20250501223113732668000000.jpg,1,1,1,1,7500,Paved,Year Round,1272 W 1525 S,2030,397500
111147,8/15/2025,389900,0,2025,0.1,4,2,1,Attach,R,Magnolia Fields,B-2031-0007-000N,2,http://cdn.photos.sparkplatform.com/icb/20250501185251998838000000.jpg,1,1,1,1,0,Paved,Year Round,1043 N Fern Street,1806,389900
111149,5/30/2025,385000,0,1996,0.91,4,2,0,Detach,R 1/2,Buena Vista 3,D-1191-000A-0001,2,http://cdn.photos.sparkplatform.com/icb/20250502144010091634000000.jpg,0,0,1,1,7000,Paved,Year Round,787 N 4475 W,1720,378000
111169,7/30/2025,478000,0,2008,0.24,3,2,1,Attach,Res,Sunset Canyon Estate,B-1828-0020-0000,2,http://cdn.photos.sparkplatform.com/icb/20250410192706971806000000.jpg,0,0,1,1,0,Paved,,289 S House Rock Circle,2236,478000
111173,8/7/2025,515000,0,2025,0.26,4,3,0,Attach,R-1,Pine View Estates,A-1035-0001-0000,3,http://cdn.photos.sparkplatform.com/icb/20250516230016882118000000.jpg,0,0,1,1,0,Paved,,4855 N 10 Lot 1 E,2354,515000
111180,9/19/2025,287000,0,2023,0.02,3,2,1,Attach,Residential,Cedar Reserve,B-2015-0031-0000,2,http://cdn.photos.sparkplatform.com/icb/20250504014352821171000000.jpg,0,0,1,1,1000,Paved,,3154 W 1650 #D N,1637,286000
111181,8/28/2025,419500,0,2014,0.24,3,2,0,Attach,Residential,Mountain Shadows,B-1866-0001-0000,2,http://cdn.photos.sparkplatform.com/icb/20250503162630409788000000.jpg,0,0,1,1,0,Paved,Year Round,4010 W 25 S S,1572,419500
111186,7/30/2025,248500,0,2008,0.02,3,2,1,Carpor,R3,Cedar Park,B-1891-0045-0000,1,http://cdn.photos.sparkplatform.com/icb/20250603165113557252000000.jpg,0,0,1,1,0,Paved,Year Round,370 W 1425 #46 N,1365,248500
111188,6/27/2025,380000,0,2005,0.17,3,2,0,Attach,R1,Lamplight,B-1797-0024-0000,2,http://cdn.photos.sparkplatform.com/icb/20250504175952340604000000.jpg,0,1,1,1,0,Paved,Year Round,4120 West 200 North,1632,380000
111190,5/22/2025,206790.61,0,1993,0.02,2,1,1,None,R,Foothill Townhomes,B-1380-0004-0000,0,http://cdn.photos.sparkplatform.com/icb/20250505015349947703000000.jpg,0,0,1,1,0,Paved,,99 N 1850 #4 W,1054,206790.61
111197,7/28/2025,595000,1994,1997,0.24,6,3,0,Attach,R-1,West Ridge Estates,B-1425-0025-0000,2,http://cdn.photos.sparkplatform.com/icb/20250505162348943652000000.jpg,1,0,1,1,0,Paved,Year Round,790 S 1750 W,2002,595000
111211,5/27/2025,400400,0,1999,0.68,3,2,0,Attach,R-1,Mid Valley Estates,D-0518-0092-0000,4,http://cdn.photos.sparkplatform.com/icb/20250506024940689626000000.jpg,0,0,1,1,0,Paved,,5376 N 2800 W,1184,400400
111218,8/16/2025,389900,0,2025,0.1,4,2,1,Attach,R-2-1,Magnolia Fields,B-2031-0007-000S,2,http://cdn.photos.sparkplatform.com/icb/20250506151117918565000000.jpg,1,1,1,1,0,Paved,Year Round,1037 N Fern Street,1806,389900
111222,11/20/2025,335000,0,2005,0.06,3,2,0,Attach,Residential,Country Meadows,B-1808-0005-0000,2,http://cdn.photos.sparkplatform.com/icb/20250506042051909253000000.jpg,0,1,1,1,0,Paved,Year Round,396 W 1500 N,1824,335000
111228,8/19/2025,436000,0,2025,0.16,3,2,0,Attach,R-2-1,Pointe West,B-2033-0020-0000,2,http://cdn.photos.sparkplatform.com/icb/20250709181438081012000000.jpg,0,1,1,1,26000,Paved,,1127 N 3325 W (Yucca St),1748,410000
111232,8/1/2025,460000,0,2025,0.26,4,2,0,Attach,Res,Valley Gate Estates,A-0798-0006-0000,3,http://cdn.photos.sparkplatform.com/icb/20250507172216169077000000.jpg,0,0,1,1,0,Paved,Year Round,920 E Winchester Drive,2002,460000
111236,5/9/2025,425000,0,2025,0.28,3,2,0,Attach,Res,Pine View Estates,A-1035-0025-0000,3,http://cdn.photos.sparkplatform.com/icb/20250507183521597100000000.jpg,0,0,1,1,5000,Paved,Year Round,39 E 4930 N,1758,420000
111238,10/10/2025,729500,2275,2022,0.65,6,3,1,Attach,R-2-2,Old Sorrel Ranch,B-1857-0027-0064,3,http://cdn.photos.sparkplatform.com/icb/20250507160850233399000000.jpg,0.9,1,1,1,0,,Year Round,3501 W Sevy Street,2164,729500
111243,6/13/2025,607500,1840,2015,0.24,6,3,0,Attach,Residential,Sunset Canyon Estate,B-1828-0022-0000,3,http://cdn.photos.sparkplatform.com/icb/20250507204408961628000000.jpg,1,2,1,1,0,Paved,Year Round,263 S House Rock Circle,1840,607500
111244,8/12/2025,314990,0,2025,0.13,3,2,0,Attach,Residential,Pointe West,B-2033-0030-000N,2,http://cdn.photos.sparkplatform.com/icb/20250507231752596950000000.jpg,0,0,1,1,0,,Year Round,1144 N Sage 1080 W Street,1363,314990
111245,8/25/2025,565000,1714,2019,0.5,6,3,0,Attach,R 1/2,Rancho Bonita,D-1211-0025-0000,2,http://cdn.photos.sparkplatform.com/icb/20250723225319837962000000.jpg,0.95,1,1,1,2000,Paved,Year Round,2338 W 4875 N,1714,563000
111247,8/15/2025,334000,0,2000,0.43,3,2,0,Attach,R,Trails West,A-0906-0148-0000,2,http://cdn.photos.sparkplatform.com/icb/20250508162526201411000000.jpg,0,0,1,1,0,Paved,,4728 N Escalante Trail,1140,334000
111250,6/20/2025,375000,0,1996,0.5,4,2,1,Attach,R-1,Buena Vista,D-1189-000B-0004,2,http://cdn.photos.sparkplatform.com/icb/20250501165531842025000000.jpg,0,0,1,1,10000,Paved,Year Round,4135 W 575 N,1375,365000
111252,7/11/2025,312000,0,2001,0.43,3,2,0,Attach,Residential,Trails West,A-0906-0167-0000,2,http://cdn.photos.sparkplatform.com/icb/20250508204525294695000000.jpg,0,0,1,1,7000,Paved,Year Round,4744 N California Trail,1102,305000
111253,10/7/2025,590000,1932,2025,0.27,3,2,1,Attach,R-2-2,Old Sorrel Ranch,B-1857-0027-0115,2,http://cdn.photos.sparkplatform.com/icb/20250818202604391907000000.jpg,0.15,0,1,1,10000,Paved,Year Round,3613 W Bladen Street,1932,580000
111257,10/29/2025,395000,1000,1980,0.19,5,2,0,Carpor,Residential,Parowan City,A-0382-0013-0000,1,http://cdn.photos.sparkplatform.com/icb/20250506021814673495000000.jpg,1,0,1,1,6000,Paved,,415 N 200 E,1040,389000
111263,7/9/2025,654000,312,1998,0.51,3,2,0,Bsmt,Residential,Cedar Breaks Mtn,A-1211-0081-0000,2,http://cdn.photos.sparkplatform.com/icb/20250509172645463804000000.jpg,1,1,1,1,0,Unimproved,Year Round,289 N Elk Drive,1764,654000
111265,6/30/2025,334000,0,2023,0.03,3,2,1,Attach,R3,Shadow Cove,B-2021-0059-0000,2,http://cdn.photos.sparkplatform.com/icb/20250509160556414631000000.jpg,0,1,1,1,600,Paved,Year Round,668 E Fiddlers Cove #59 Drive,1734,333400
111268,8/25/2025,515000,1548,2025,0.26,3,2,0,Attach,R-1-11,Settlers Square,A-0990-0049-0000,2,http://cdn.photos.sparkplatform.com/icb/20250725173459990430000000.jpg,0.1,1,1,1,0,Paved,,1028 E 4240 (Lot 49 Phs 4 Settlers Square) N,1706,515000
111270,11/6/2025,495000,1012,1998,0.41,3,3,0,Detach,R-1,Western Homestead,A-0840-0009-0004,6,http://cdn.photos.sparkplatform.com/icb/20250509195641450647000000.jpg,1,1,1,1,0,Paved,Year Round,4731 Quickdraw Lane,1610,495000
111285,9/5/2025,363000,0,1992,0.16,3,2,0,Attach,R-1,Rocking Horse,B-1379-0041-0000,2,http://cdn.photos.sparkplatform.com/icb/20250510050020742453000000.jpg,0,1,1,1,5000,Paved,Year Round,710 W 1350 S,1257,358000
111287,6/18/2025,300000,0,2018,0.03,3,2,1,Attach,R-3,Sycamore Trail,B-1848-0003-0010,2,http://cdn.photos.sparkplatform.com/icb/20250509230643939083000000.jpg,0,0,1,1,0,Paved,Year Round,3062 W 1750 #10 N,1672,300000
111291,8/14/2025,894533.44,2098,2025,0.28,5,3,0,Attach,R,Saddleback Ridge,B-2012-0804-0000,3,http://cdn.photos.sparkplatform.com/icb/20250818225008035893000000.jpg,1,1,1,1,0,Paved,Year Round,3091 Rock Ridge Road,2125,894533.44
111292,7/9/2025,332450,0,2025,0.13,3,2,0,Attach,Residential,Pointe West,B-2033-0030-000S,2,http://cdn.photos.sparkplatform.com/icb/20250510183549927294000000.jpg,0,0,1,1,0,Paved,Year Round,1154 N Sage 1081 Street,1363,332450
111293,6/25/2025,398999,0,1996,0.17,4,3,0,Attach,R1,Rocking Horse,B-1379-0057-0000,2,http://cdn.photos.sparkplatform.com/icb/20250510203403101425000000.jpg,0,1,1,1,11850,Paved,,1386 S 625 W,1952,387149
